content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,wordCount,uppercaseCharCount,specialCharCount
Sudah bnyk yg komplain kok ndak dperbaiki ya aplikasinya. Buat apa aplikasi ada kalau ndak bisa dipakai,1,0.0,0.0,Negative,17,2,1
Kirain bisa belanja online.,4,0.0,0.0,Positive,4,1,1
"Aq masih bingung gimana cara belanjanya,gak bisa di klik cuma liat promo sama katalog doang",1,0.0,0.0,Negative,15,1,1
Pake my superindo lumayan belanja jd lebih hemat gak perlu ngumpulin poin,5,0.0,0.0,Positive,12,1,0
Aplikasi malah gak bisa dibuka setelah update..,2,0.0,0.0,Negative,7,1,2
Banyak diskonan,5,0.0,0.0,Positive,2,1,0
Nyaman dan aman,5,0.0,0.0,Positive,3,1,0
Buah2an dan daging kondisi bagus2,5,0.0,0.0,Positive,5,1,0
"Ada promo barang discount, ada undiannya tiap minggu Rp 150.000,- belanja",5,0.0,0.0,Positive,11,2,4
Superindo super komplit👍,5,0.3333333333333333,0.6666666666666666,Positive,3,1,0
Mntapp,5,0.0,0.0,Positive,1,1,0
Sangat terbantu dngn aplikasi ini,4,0.0,0.0,Positive,5,1,0
Min.. Niat ng ya pasang aplikasi.. Di luar jangkuan Superindo loading mulu dicobaw lebih 20x tapi anehnya kalau lagi di kasir superindo lancar jaya!! Perbaiki dulu baru promo2..,2,0.0,0.0,Negative,28,5,8
Gak bisa d gunakan aplikasi nya,1,0.0,0.0,Negative,6,1,0
Kenapa ya gagal login mulu setelah update? Kata kasirnya harus hapus dulu baru install lagi.. Udh di cek secara benar oleh SQA nya?,3,0.0,0.0,Neutral,23,6,4
Sering eror Gak bisa di buka Sudah unistal dan download lagi bisa Besoknya gak bisa lagi,1,0.0,0.0,Negative,16,4,0
Gk bisa di buka lagi,1,0.0,0.0,Negative,5,1,0
Udah daftar dan login selalu diblg salah sandi. Udh ganti kata sandi jg salah. Duh hrs di ganti nih programmer nya. Sini rekrut dr perusahaan saya aja kebetulan sy HRD utk IT Company. Hahaha numpang promo,1,-0.04999999999999999,0.5,Negative,36,11,4
Ok,5,0.5,0.5,Positive,1,1,0
"Ada apa ini Superindo ? Aplikasi tidak dapat dibuka, messagenya error koneksi ???...maaf..internet hape saya baik2 saja, ini buka aplikasi lain, you tube, tik tok lancar jaya yess...mohon diperbaiki donk..",2,0.0,0.0,Negative,30,3,18
"Kaga jelas gak bisa mulu percuma, gak ada gunanya",1,0.0,0.0,Negative,9,1,1
Sangat bermanfaat apalagi dpt potongan LG unk barang yg promo2(tertentu aja). Apalagi ada undian belanja gratis n umroh. kalo ada yg susah masuk app ny coba aja. *Dibersihkan dulu semua aplikasi *Matikan data seluler atau wfi *Buka app my superindo Stelah ada tulisan try again baru deh nyalain data seluler n klik try again. Kalo aku sih gitu BS. JD jgn keburu esmosi dulu,5,0.0,0.0,Positive,64,13,10
"ini app kurang jelas, apakah hanya sekedar cuma lihat promo? saya kira bisa lihat katalog dan langsung beli, biar gak ngantri, yup langsung logout dan uninstal",1,0.0,0.0,Negative,26,0,4
Belanja d My Super Indo menyenangkan..tempatnya luas..penataan barangnya bagus..dan yg paling menyenangkan adalah banyak discount nya seminggu dua kali.. Mantap my super indo,5,0.3333333333333333,0.6666666666666666,Positive,23,5,8
Percuma gak bisa di buka loading terus...alasan jaringan!!!,1,0.0,0.0,Negative,8,1,6
Berkali-kali belanja tak dpt diskon member gara2 aplikasi error trs..sgt kecewa😔,3,0.0,0.0,Neutral,11,1,3
Loading lama,3,0.0,0.0,Neutral,2,1,0
sudah semingguan aplikasi tdk bs diakses...ya dimudahin lah buat verifikasi member kl lagi error gini. verifikasi nomer telpon atau apa kek...ribet.,1,0.0,0.0,Negative,21,0,8
"kenapa ya berapa hari ini muter2 aja apa ga pusing, yg nungguin pusing, auto bermasalah dmn yach kira2 🤔 padahal baru diupdate lohh",4,0.0,0.0,Positive,23,0,2
"Yep.. akhir2 ini app susah dibuka. Kirain koneksi inet yang error..ternyata pada ngalamin juga. Belakangan juga katalog udh gak bisa zoom. Dan sejak awal install, katalog gak pernah bisa di download",3,0.0,0.0,Neutral,31,4,8
Loading trs...terjd kesalahan koneksi...yg salah siapa...WiFi ok..kuota jg byk...tp ttp aj loading trs... Percuma jg dnx kl ga bs d pke bt blnja. Tlng d perbaiki,1,0.0,0.0,Negative,26,5,18
sudah lama jadi member tiba tiba aplikasi tidak bisa di buka eror udah lama banget gimana nih perbaiki dong jangan sampai pelanggan kecewa,2,0.0,0.0,Negative,23,0,0
Ok,5,0.5,0.5,Positive,1,1,0
"Aplikasi ga pernah bener, selalu error",1,0.0,0.0,Negative,6,1,1
Aplikasi asal asalan. Masih bagusan alfamart blnja dpt poin,1,0.0,0.0,Negative,9,2,1
"Halo semuanya, untuk beberapa kasus yany eror kemarin, saya dapat info dari CS bahwa harus di uninstal baru di instal (bukan update ya). Sayangnya tidak semua CS dan kasir tau soal ini. Selamat mencoba",4,0.0,0.0,Positive,34,7,6
"Koq error Mulu sih loading doang..tolong di perbaiki lagi ya Khan sayang pas di kasir malah ga bisa kebuka promonya, ternyata keluhannya hampir sama semua nih pelanggan Superindo 😀",4,0.0,0.0,Positive,29,4,3
Gimana bisa dapet potongan mamber kalo aplikasi tidak bisa dibuka???,1,0.0,0.0,Negative,10,1,3
Sesuai dgn promo yahhh,5,0.0,0.0,Positive,4,1,0
"Buruuuukkkkkkk, 2 minggu gk bisa buka aplikasi",1,0.0,0.0,Negative,7,1,1
"Terjadi kesalahan mulu, sudah beberapa minggu ini tetep gak bisa, sudah di download ulang juga tetep gak bs",1,0.0,0.0,Negative,18,1,2
Aplikasinya error ga bisa k buka gambar nya,1,0.0,0.0,Negative,8,1,0
"Buka member muter"" melulu",5,0.0,0.0,Positive,4,1,1
Tolong di perbaiki... Terjadi Kesalahan Koneksi teruuusss 🙏,2,0.0,0.0,Negative,8,4,3
"Pada awalnya aplikasi lancar, tapi sudah 1 bulan ini aplikasi tidak dapat dibuka, jadi tidak bisa mendapatkan diskon member.",1,0.0,0.0,Negative,19,1,3
Error' lebih dari sebulan. Parah sih ini aplikasi. Percuma diskon member,1,0.0,0.0,Negative,11,3,3
"Tolong super indo aplikasinya diperbaiki ya, soalnya login ga berhasil terus. Please baca masukan pelanggan",2,0.3333333333333333,0.6666666666666666,Negative,15,2,2
"Setelah di updat malah eror, bukan nya di updat diperbaikin ini malah makin buruk. Gak bisa di buka. Mana kalo mau male harus Scan. Harus nya cukup sebutin no hp dong. Canggihan dikit ngapa.",1,0.0,0.1,Negative,34,6,6
Bagus dan hemat,5,0.0,0.0,Positive,3,1,0
Errrorrr terus,1,0.0,0.0,Negative,2,1,0
Muter mulu gk bisa dibuka...kirain punyaku doang ternyata banyak yg komplain,2,0.0,0.0,Negative,11,1,3
"kenapa jd sering error ""terjadi kesalahan koneksi"" pdhl koneksi kenceng dan tdk ada masalah, tolonglah diperbaiki",2,0.0,0.0,Negative,16,0,3
"Awal pakai lancar.., Tapi sudah 2mgg ini aplikasinya muter-muter aja, padahal internet lancar kuota banyak.. Mohon perbaikannya segera ya..",1,0.0,0.0,Negative,19,3,9
Sulit buka apkiksi.muter2 trs,2,0.0,0.0,Negative,4,1,1
Tidak bisa login,1,0.0,0.0,Negative,3,1,0
Terjadi kesalahan koneksi terus... udah lah ga usah diskon pake aplikasi kl gini terus,1,0.0,0.0,Negative,14,1,3
Siipp dan terus tingkatkan pelayanannya,5,0.0,0.0,Positive,5,1,0
Lagi kenapa sih ini? Kenapa ga bisa dibuka udh seminggu. Kalo gini terus mending gausah ada member memberan deh. Gaguna!,1,0.0,0.0,Negative,20,4,4
"Sdh hampir 2mgg tdk dpt dibuka loading terus, knpa ini????",1,0.0,0.0,Negative,10,1,5
"Aplikasi ga bs dibuka, bilangnya kesalahan koneksi, padahal buka app lain ga jadi masalah..menuhin slot Hp aja 😩 uninstal aja deh",2,0.0,0.0,Negative,21,2,4
"Gabisa dibuka,loading terus jadi ya percuma gabisa dipake belanja",4,0.0,0.0,Positive,9,1,1
Error,1,0.0,0.0,Negative,1,1,0
Senang belanja,5,0.0,0.0,Positive,2,1,0
"Mohon untuk di upgrade lagi apps nya, karena loading melulu susah buka nya.. Jaringan juga stabil tpi tetep gk bisa ke buka",2,0.0,0.0,Negative,22,2,3
Seringnya ada kata kata kesalahan koneksi jadi bingung jg padahal udah bnr. Dan sering di aktifin jadi rempong,3,0.0,0.0,Neutral,18,2,1
Aplikasinya error mulu.. tidak bisa buat memperbesar katalog 😪😪. Download katalog jga gak bisa. Tolong donk diperbaiki. Udah lama banget sperti ini. Nti ak kasih bintang 5 klo udah diperbaiki hehehhee,2,0.0,0.0,Negative,31,5,6
Blm pernah nyoba pake member si hehe,5,0.0,0.0,Positive,7,1,0
Sudah Bagus,5,0.0,0.0,Positive,2,2,0
baru instal lgs uninstal.... ribet,1,0.0,0.0,Negative,5,0,4
Kenapa aplikasi y error y,1,0.0,0.0,Negative,5,1,0
Kok brp bln sekali saya lupa mesti gak bisa di pake hrs unduh baru,3,0.0,0.0,Neutral,14,1,0
Muter2 terus kan jd bingung pas d kasir,3,0.0,0.0,Neutral,8,1,0
"Awalnya baik baik saja, tapi sekian hari kok maaf! Terjadi kesalahan Koneksi Lho, koneksiku ke apk lain bagus kok 😬",1,0.0,0.0,Negative,20,4,3
"Aplikasi tidak bisa dipakai, sering error. Sekalinya bisa kasirnya super indo solobaru mencatat nomor barcode. Bagaimana kalau dipakai si kasir, jatahnya promo jadi hangus dipakai dia.",1,0.3333333333333333,0.6666666666666666,Negative,26,3,5
"aplikasi sering eror, nggak bisa dibuka loading terus",2,0.0,0.0,Negative,8,0,1
Udah hampir seminggu lebih aplikasi nya masalah koneksi terus... Emosi,1,0.0,0.0,Negative,10,2,3
"pelayanan baik, barang bagus, banyak promo setiap hari pembayaran banyak fasilitas terima kasih seperindo",5,0.0,0.0,Positive,14,0,2
"koneksi tidak masalah, tapi sering loading gk bisa kbuka. tolong di perbaiki lagi sistem nya...",2,0.0,0.0,Negative,15,0,5
Aplikasinya eror loading terus gak bisa login,3,0.0,0.0,Neutral,7,1,0
bagus,5,0.0,0.0,Positive,1,0,0
"Aplikasi gak bisa dibuka, muter2 aja terus",1,0.0,0.0,Negative,7,1,1
"Asik banyak promo, semoga promonya jgn terlalu lama, barang promo udah abis tp jangka waktu masi banyak.. apps gabisa dibuka tuh knp sih..",2,0.0,0.0,Negative,23,1,6
Wah keren aku bisa belanja secara murah loh🥺👍 keren kalian download ya happy banget aku donwload ini hanya beli sayuran murah kok🥺👍,5,0.8,1.0,Positive,22,1,0
"Sudah 2 minggu aplikasi tidak bisa dibuka, perbaiki sistemnya...",1,0.0,0.0,Negative,9,1,4
"Sudah beberapa hari aplikasiny g bisa d buka,.masalah koneksi trs, tp utk aplikasi lain g ad maslah internet lancar",1,0.0,0.0,Negative,19,1,3
bagaimna ini.. apl tdk bisa dbuka.. udh smggu lbih ni .. 😧,1,0.0,0.0,Negative,12,0,6
Aplikasiny bbrpa hari ini gk bs dibuka.sdh chat email jg gk dibales.trus mau belanja gimana klu member gk bs dibuka.payahhhhh👎👎👎👎👎👎,1,0.0,0.0,Negative,20,1,3
Aplikasi eror trs,2,0.0,0.0,Negative,3,1,0
Aplikasi nya bermasalah terus padahal sudah berminggu-minggu.,2,0.0,0.0,Negative,7,1,2
Bagus sll memberi info update,3,0.0,0.0,Neutral,5,1,0
kenapa aplikasi ga bs saya buka muter² terus,1,0.0,0.0,Negative,8,0,0
Mantap,5,0.0,0.0,Positive,1,1,0
"Sebenernya aku suka dengan aplikasi ini tapi kenapa sekarang gak bisa lagi dibuka, loading trs. Bikin emosi deh",2,0.0,0.0,Negative,18,2,2
"Knapa skrg aplikasi ini kok ngadat ya, gak bsa dibuka waktu di pake ke kasir",1,0.0,0.0,Negative,15,1,1
"Aplikasi susah dibuka, promo tdk bisa dipakai",1,0.0,0.0,Negative,7,1,1
"Kalau aplikasi error ngga bisa dibuka, saran saya hapus dulu aplikasi di hp kalian trus install ulang.. sy pake cara itu, alhamdulillah bisa kok..",3,0.0,0.0,Neutral,24,1,6
Aplikasinya bagus. Tapi Beberapa minggu ini super susah sekali di akses.,2,0.3333333333333333,0.6666666666666666,Negative,11,3,2
Top dah,5,0.5,0.5,Positive,2,1,0
Nyaman,5,0.0,0.0,Positive,1,1,0
kirain bisa belanja disini. ternyata cuma katalog diskon. payah,1,0.0,0.0,Negative,9,0,2
Loading terus menerus,1,0.0,0.0,Negative,3,1,0
Aplikasi burukkkkkk,1,0.0,0.0,Negative,2,1,0
Ga fungsi,1,0.0,0.0,Negative,2,1,0
Cinta banget sama superindo,5,0.0,0.0,Positive,4,1,0
sgt berguna dan membantu bgt aplikasi ini 👍👍,4,0.0,0.0,Positive,8,0,0
Sering macet,5,0.0,0.0,Positive,2,1,0
Koq ga bisa dibuka aplikasinya,4,0.0,0.0,Positive,5,1,0
Suka sama apk nya.. Tp udah beberapa minggu gak bisa di buka.. Keteranganya terjadi masalah koneksi.. Kenapa ya..,4,0.0,0.0,Positive,18,4,8
Sering macet,5,0.0,0.0,Positive,2,1,0
Beberapa hari ini gak bisa di buka.. Katanya masalah jaringan.. Loh aplikasi lain baik2 ajjh.. Nunggu perbaikan nya ajjh nanti tambah bintang,3,0.0,0.0,Neutral,22,4,6
Engga bisa kebuka,3,0.0,0.0,Neutral,3,1,0
Bagus,5,0.0,0.0,Positive,1,1,0
"Beberapa hari ini, aplikasi ga bisa di buka2.. kalo belanja ga bisa di buka.. harap di perbaiki donk..",2,0.0,0.0,Negative,18,1,7
"Susah dibuka,padahal jaringan full,😔",2,0.0,0.0,Negative,4,1,2
Saya gak bisa buka aplikasinya loading terus,4,0.0,0.0,Positive,7,1,0
bagus memuaskan,5,0.0,0.0,Positive,2,0,0
"Suka error', bikin susah kalau akan belanja promo",1,0.0,0.0,Negative,8,1,2
Kok g bisa masuk ya... kata nya harus hubungi customer service...,3,0.0,0.0,Neutral,11,1,6
Habis pembaharuan jadi gak bisa di buka jadi nyesel jadi sementara tak kasih bintang 1,1,0.0,0.0,Negative,15,1,0
tidak bisa dibuka dengan alasan gangguan koneksi. mohon segera diperbaiki. tidak rekomen menggunakan aplikasi ini sebagai member superindo,1,0.0,0.0,Negative,18,0,2
"Suka dengan aplikasinya,tapi kenapa beberapa minggu ini gambar tidak dapat diperbesar ya ketika diketuk. Padahal sudah diupdate. Mengganggu banget buat orang yg tidak dapat membaca huruf kecil2. Tolong dong diperbaiki aplikasinya.",4,0.0,0.0,Positive,31,4,5
"Udah beberapa hari ini buka aplikasinya gabisabisa muter mulu padahal keceng banget signalnya, mau liatliat katalog promo jadi susah kesel bgtttt deh Kenapa sih ini, tolong diperbaiki dong min sistemnya nih gabisabisa dibuka",3,0.0,0.0,Neutral,33,2,2
Buka/masuk ke aplikasinya susah,1,0.0,0.0,Negative,4,1,1
Ok,5,0.5,0.5,Positive,1,1,0
Knpa gak bisa dibuka... 🔥🔥🔥 Gangguan kok udah 5 hari gak bisa di buka aplikasinya..🙄🙄🙄,1,0.0,0.0,Negative,15,2,5
Bug teruuuuuuus,1,0.0,0.0,Negative,2,1,0
Sdh sebulan aplikasi ku ini error ga bisa dibuka...cuma muter2 terus kyk loading gitu..kenapa ya??,3,0.0,0.0,Neutral,15,1,7
Sukaaa,5,0.0,0.0,Positive,1,1,0
Pelayanan Super Indo di BSD Plz cukup baik.,5,0.3333333333333333,0.6666666666666666,Positive,8,7,1
"Sudah hampir 3 minggu kagak bisa dibuka...loading melulu...ribet dah, member g jd diskon😥",2,0.0,0.0,Negative,13,1,7
Bisa up date promo2 terbaru,5,0.0,0.0,Positive,5,1,0
"hemat dalam berbelanja terima kasih superindo. bagi yang lain mengalami aplikasi tidak bisa di buka atau loading lama saat di buka, di harap kan untuk menguninstal aplikasi dan setelah itu di harap kan mendownload ulang aplikasi tersebut dan sebelum menguninstal aplikasi di harapkan untuk hafal akun dan password kalian. terima kasih",5,0.0,0.0,Positive,51,0,3
Sering error aplikasinya.. 😭,2,0.0,0.0,Negative,4,1,2
"Senang bergabung dgn my super indo krna banyak barang"" yg lgi promo",5,0.3333333333333333,0.6666666666666666,Positive,12,1,1
"3 minggu sama sekarang ga bisa dibuka aplikasi Superindonya,jadi saat kasir minta member superindo ga kebuka ,sampe2x saya minta tetring sama org",1,0.0,0.0,Negative,22,1,2
"berkali"" tidak bisa dibuka aplikasinya ketika belanja .",2,0.0,0.0,Negative,8,0,2
"Pembelian dgn shopeepay dibatasi maks 1x. Oke, suka2 lo yg bikin aturan. Goodbye SUPERINDO...!!!",1,0.0,0.0,Negative,14,12,9
Loading terus.....,1,0.0,0.0,Negative,2,1,5
"Aplikasi belum bener ini, klik perbesar brosur tidak bisa/download juga tidak bisa. Semua tidak ada respon di brosur.",1,0.0,0.0,Negative,18,2,4
Error tibatiba gakbisa masuk terus:(,4,-0.75,1.0,Positive,5,1,2
Bagus,5,0.0,0.0,Positive,1,1,0
Tidak bisa ke buka apknya. Segera di perbaiki ya min. Terimakasih.. :),5,0.5,1.0,Positive,12,3,6
udah bbrp hari aplikasi ga bisa dibuka. tolong segera perbaiki.,1,0.0,0.0,Negative,10,0,2
"Senang jadi nya bisa liat & blanja di Sini ,pelayanan nya memuaskan 👍😊",5,0.0,0.0,Positive,13,2,2
Bagus sangat menguntungkan klo buat blnaja biar lebih hemat,5,0.0,0.0,Positive,9,1,0
"BACA ULASANNYA SETELAH DI UPDATE MALAH BANYAK BUG NYA. MENDINGAN JUGA KEMAREN APLIKASINYA DAH RINGAN. DILIHAT JUGA SAMA AJA SETELAH DIUPDATE YG ADA SETELAH UPDATE MALAH LOGIN SUSAH, LOGIN MLL FB MASIH DIMINTAI EMAIL GAK MEMUDAHKAN MAH NAMBAI RIBET, NOTIF KESALAHAN TIDAK SESUAI.",1,0.0,0.0,Negative,43,231,5
"Up date, byk promo tempat bersih dan nyaman",5,0.0,0.0,Positive,8,1,1
"udah hampir 2 minggu gabisa dibuka , keterangan koneksi error atau apalah..",2,0.0,0.0,Negative,12,0,3
Gak bisa dizoom pedahal udah diklik2,2,0.0,0.0,Negative,6,1,0
Nyaman banget belanja di superindo,5,0.0,0.0,Positive,5,1,0
Top,4,0.5,0.5,Positive,1,1,0
"Setelah di update malah ""terjadi kesalahan koneksi"" terus2an pas di buka...perbaiki lagi",1,0.0,0.0,Negative,12,1,5
Baik,5,0.0,0.0,Positive,1,1,0
Aplikasi sering error..,1,0.0,0.0,Negative,3,1,2
"Aplikasi sering bug , sudah bbrp Minggu tampil "" ada kesalahan koneksi hubungi customer services""",1,0.0,0.0,Negative,15,2,3
Puas belanja di super indo,5,0.3333333333333333,0.6666666666666666,Positive,5,1,0
Sudah seminggu ini KL buka pasti muter2 Mulu... padahal WiFi ok..kuota banyak...tetep aja ga bisa dibuka....tolong dong dr pihak Superindo ambil action... soalnya banyak tuh yg complain ...,1,0.1,0.1,Negative,28,7,18
Mau belanja apl gak bisa dipakai,1,0.0,0.0,Negative,6,1,0
"Sering ada promo, tempatnya nyaman...",5,0.0,0.0,Positive,5,1,4
Lebih hemat lebih segar dan lebih dekat 🤩,5,0.0,0.0,Positive,8,1,0
Bagus,5,0.0,0.0,Positive,1,1,0
Apaan gagal melulu mau masuk suruh hubungi customer serviceeeeeee,1,0.0,0.0,Negative,9,1,0
Sinyal jelek,1,0.0,0.0,Negative,2,1,0
"Bagus, mantap, cuma kadang jadi kurang nyaman karena sering gabisa di buka, apalagi untuk orang tua, saat lupa sandi sudah tidak bisa buka lagi.",5,0.0,0.0,Positive,24,1,5
"Aplikasi gk bs dibuka. Selalu keluar tulisan ""Maaf! Terjadi masalah koneksi"".👎👎👎👎👎",1,0.0,0.0,Negative,11,4,5
Muncul 'Terkendala Konekks Terus' Padahal udh pake wifi,1,0.0,0.0,Negative,8,5,2
Aplikasi gak guna ..mau masuk aja gak bisa ..,1,0.0,0.0,Negative,9,1,4
Nge bug di koneksi padahal sinyal internet kencang,1,0.0,0.0,Negative,8,1,0
Saya buka hari ini kog gak bisa ya?,2,0.0,0.0,Negative,8,1,1
Kecewa tiap mau belanja ngebug gak bisa dibuka..,1,0.0,0.0,Negative,8,1,2
"Aplikasi sudah bagus2, eh kok malah mbok uthek2 terus jd error yang muncul cuma logo hitam putih dan looding rerus gak bisa buka",1,0.0,0.0,Negative,23,1,1
Ok,3,0.5,0.5,Neutral,1,1,0
"Superindo super segar, belanja hemat setiap saat",5,0.3333333333333333,0.6666666666666666,Positive,7,1,1
"ukuran apikasinya gede, tapi pas dibuka selalu masalah server. percuma dong jadi member, klo ternyata gak bisa digunakan.... kirain cuma saya yg menerima bug app bermasalah setelah update. eg ternyata hampir semuanya.",1,0.0,0.0,Negative,32,0,9
Muter2 aja nggak bisa masuk...,1,0.0,0.0,Negative,5,1,3
Belum dapat direrima,5,0.0,0.0,Positive,3,1,0
Min udh beberapa hr aplikasinya erorr ga bisa kebukaa...biar bisa kebuka lg gimana caranya..mohon info,4,0.0,0.0,Positive,15,1,5
"Satu bintang saja..... Rada ribet..... EMAIL dan Pin sudah di masukan dg benar dan betul, Msh saja di bilang salah...... Ntar kalo ud benar2 bagus dan tokcer baru sy kasih 5 star.... Padahal sy ud pake SGN 20 Ultra dan Kartu Halo di Slo1....ehem.",1,0.0,0.0,Negative,44,18,26
Aplikasi sering errooorr ikan lautnya kurang fresh,1,0.3,0.5,Negative,7,1,0
"Mantul, pelayanan yang baik dan banyak promo",5,0.0,0.0,Positive,7,1,1
Kenapa aplikasi tdk bisa dibuka???,1,0.0,0.0,Negative,5,1,3
Saat mo dipake belanja ga bisa dibuka sama sekali,1,0.0,0.0,Negative,9,1,0
Biasa biasa saja belom belajar,5,0.0,0.0,Positive,5,1,0
super indo is the best,5,0.6666666666666666,0.4833333333333333,Positive,5,0,0
Habis update ga bisa dibuka,1,0.0,0.0,Negative,5,1,0
pertama suka sama aplikasi ini krn bisa menghemat dlm belanja....tp kok skrg gak bisa dibuka aplikasinya loading trs....udah download ulang masih aja gak bisa..... trs gunanya apa dong pny member tp gak bisa dpakai!??,2,0.0,0.0,Negative,34,0,16
🤗🤗,5,0.0,0.0,Positive,1,0,0
Banyak diskon,5,0.0,0.0,Positive,2,1,0
Hari ini tgl 6-3 saya belanja melihat ada promo minyak goreng tropical 30.990 menjadi 25.300 san lah tapi kalau beli bumbu sasa opor diskon nya 25 .700 tapi distruk pembayaran tidak di kurangi di masukkan diskon tetap bayar 25 ribuan lebih sebagai pelanggan saya merasa sedikit kecewa dengan adanya diskon tapi tidak di berlakukan,4,0.0,0.0,Positive,54,1,4
"Terjadi kesalahan koneksi mulu,sampe antri dikasir gitu mulu,hadeh tolong donk diperbaiki,biar nyaman saat belanja.",1,0.0,0.0,Negative,14,1,4
Ini ko beberapa hr gbs dibuka ya. susah bgt. selalu susah dibuka padahal sinyal lancar2 aja.. Kn jd gbs lihat promo dan jd gbs dpet potongan. apalgi klo potongan hr scan barcot g otomatis.. Semoga segera diperbaiki.,2,0.0,0.0,Negative,37,3,8
ok,5,0.5,0.5,Positive,1,0,0
Sangat memuaskan,5,0.0,0.0,Positive,2,1,0
3 hari ini aplikasi ini tidak bisa dibuka... menyebalkan . Padahal sy sudah pembaharuan .,1,0.0,0.0,Negative,15,1,5
Super shoping,5,0.3333333333333333,0.6666666666666666,Positive,2,1,0
"Loading lama, sekarang malah ga bisa dibuka sama sekali🤦 Promo juga banyak yg tidak sesuai di outletnya, ga ada untungnya juga pakai aplikasi ini, ga bisa belanja online",1,0.0,0.0,Negative,28,2,3
"Ini aplikasi member sebenarnya ya lumayan juga sih, cuma rempong aja harus pake aktifin segala untuk barang yang diskon. gak bisa langsung otomatis aja ya, jadi begitu scan kartu member langsung dapet diskon member? soalnya aplikasi ini saya rasa lemot banget, loadingnya lama sekali apalagi kalau mesti pencet active segala buat dapet promo member. Dan ini setelah diupdate malah saya belum bisa buka aplikasinya sama sekali dari kemarin. Bikin gregetan banget ya.. Tolong diperbaiki dong..",3,-0.13333333333333333,0.6,Neutral,75,4,11
Jadi bikin tambah seneng berbelanja disuperindo😊👍,5,0.0,0.0,Positive,6,1,0
Sangat membantu tapi sayang suka susah jaringan nya,4,0.0,0.0,Positive,8,1,0
Susah loading nya...kalau pas belanja mau buka aplikasi nya lama...padahal sudah di hp yg ram tinggi,4,0.0,0.0,Positive,16,1,6
Dari kemarin tgl 4 maret 2021 kenapa yg utk buka aplikasi ga bisa ? Cm loading trs pdhl jringan juga stabil dan app store jg g ada pembaharuan,2,0.0,0.0,Negative,28,2,1
Kok selalu di scan sih membernya kalo gak ada pulsa data internet gimana dong kan WiFi rumah terus diperbaiki sistemnya yg namanya member tinggal sebut nama n nomor member jd yg promo member selalu dpt sebab sy belanja tiap Minggu lho,5,0.0,0.0,Positive,41,4,0
Mantap,5,0.0,0.0,Positive,1,1,0
Aplikasi tidak bisa di buka payah,3,0.0,0.0,Neutral,6,1,0
"Supermarket murah, lengkap dan banyak promonya, nyaman serta pelayanan ramah...suka sekali belanjan di sini",5,0.0,0.0,Positive,14,1,5
"4 hari berturut-turut belanja gak bisa dibuka aplikasinya, loading terus! Member harusnya dapat potongan khusus secara otomatis dong, kalo harga promo berlaku juga dgn yg tanpa member di mana bedanya? Di Indomaret, Alfamaret/Alfamidi member dapat poin utk setiap pembelanjaannya, nah di Superindo kalo gak ada promo khusus gak dapat apa², berarti gak ada gunanya member card discan. Kalo pun Superindo ada promo khusus buat member, kebanyakan yg bukan barang² yg penting untuk dibeli hari itu.",3,0.0,0.0,Neutral,75,8,12
eror aplikasi gk bs dibuka.masuk menu apapun gk bs.,2,0.0,0.0,Negative,9,0,2
"Gangguan terus, log in saja susah",2,0.0,0.0,Negative,6,1,1
Lupa password tapi pas mau login pake akun lain untuk daftar malah kekunci..payah..,1,0.0,0.0,Negative,13,1,4
Kenapa setiap habis pembaharuan mau login susah banget. Mau liat promo2 terbaru min. Perbaiki lagi ya.,2,0.0,0.0,Negative,16,3,3
Semoga bermanfaat,5,0.0,0.0,Positive,2,1,0
Gak bisa klik untuk memperbesar gambar,1,0.0,0.0,Negative,6,1,0
"skrg susah buka apl gangguan koneksi mulu, padahal oake wifi 25mpb.. buka apl yg lain lancar2 aja.. perbaikin lgi dong sistemnya..",2,0.0,0.0,Negative,21,0,7
Sejauh ini memuaskan promo nya,5,0.0,0.0,Positive,5,1,0
giliran mau dpake buat bayar supaya dpt discon malah ga bisa dbuka hadeh,1,0.0,0.0,Negative,13,0,0
Aplikasi gx jelas masa di perbaharuii trus sih,2,0.0,0.0,Negative,8,1,0
Oke lah pokonya ada member,4,0.0,0.0,Positive,5,1,0
Aplikasinya error,1,0.0,0.0,Negative,2,1,0
"Kenapa skrng klu mau masuk superindo yg di samping Polsek Ujung berung harus cuci tangan dulu?, pdahal kita dri rmh & lgi knp tangan pengunjung superindo di semprot aja pakai hand sanitizer? Lagi pula satpam yg gendut yg suka jagain pintu nyebelin.",2,0.0,0.0,Negative,42,4,5
Selalu kasih diskon,5,0.0,0.0,Positive,3,1,0
Pelayanan bagus,5,0.0,0.0,Positive,2,1,0
Wow banget intinya,5,0.1,1.0,Positive,3,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Senang dng melihat promonya akhirnya khilap belanja..,5,0.0,0.0,Positive,7,1,2
"Kata sandi nya semata ikan 1 kolom atau 1 baris,pasword nya 1 kolom yang ada mata ikan atau 1 baris saja",5,0.0,0.0,Positive,21,1,1
Ok,5,0.5,0.5,Positive,1,1,0
suka aja,4,0.0,0.0,Positive,2,0,0
Coba dulu,4,0.0,0.0,Positive,2,1,0
Kenapa sulit download,5,0.0,0.0,Positive,3,1,0
