content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,wordCount,uppercaseCharCount,specialCharCount
Sering tiba tiba logout sendiri,4,0.0,0.0,Positive,5,1,0
Banyak promonya... mantab,5,0.0,0.0,Positive,3,1,3
Sangat bagus,4,0.0,0.0,Positive,2,1,0
Habis update malah gak bisa login dan selalu keluar sendiri aplikasinya,1,0.0,0.0,Negative,11,1,0
"Bagusan versi yang dulu. Tolong buat developer jgn utamain UI saja yg diperbagus, tapi UX juga harus diperhatikan. Login selalu failed dan masuk tanpa login di main menu loadingnya ga kelar2. Balikin aja kayak yg dulu lebih simple",1,-0.11111111111111112,0.33015873015873015,Negative,38,8,4
Semenjak d update tiap buka apk selalu loading abis itu langsung keluar sendiri.. mau belanja jadi males,1,0.0,0.0,Negative,17,1,2
Pelayanan cepat dan harga lebih murah,5,0.0,0.0,Positive,6,1,0
"Sebenernya lumayan download aplikasi ini awalnya, tp setelah di-update koq malah jd lemot n gak bs kebuka yaa. Jd gak bs liat promo2 nya lagi.",2,0.0,0.0,Negative,25,2,4
"Setelah di update malah, App tdk bisa dibuka, langsung closed tiba tiba!. Update profil jg tdk bisa!",2,-0.15625,0.1,Negative,17,3,5
"Ngga guna ini aplikasi, pas buka d suruh update, udah d update ngga bisa login, pas login email, malah ada tulisan ""email anda sudah terdaftar d aplikasi my superindo sebelum nya"" ,ngga jelas n ngga guna, nyusahin aplikasi nya",1,0.0,0.0,Negative,39,1,8
Tidak bisa log in,1,0.0,0.0,Negative,4,1,0
Setelah update malah g bisa log in 😑,1,0.0,0.0,Negative,8,1,0
Jelek sekali. saya sudah 5 tahun jadi pelanggan super indo tapi ingin memiliki member susahnya setengah mati.streess.bikin aja card member kayak matahari atau jogja dept.jadi lebih mudah buat konsument.thanks,1,0.3333333333333333,0.6666666666666666,Negative,29,1,5
Minta di update tapi setelah update malah gak bisa login.. klik lupa password berkali2 gak ada inbox masuk,2,0.0,0.0,Negative,18,1,2
"Kenapa setelah update ke versi terbaru, aplikasi jd lemot ya.. Trz sering eror juga..",3,0.0,0.0,Neutral,14,2,5
Setelah di up date jadi sulit....krg enak...bagus yg dulu,1,0.0,0.0,Negative,9,1,7
Upgrade malah lemot dibuka lelet hadeh ga guna mending yang lama aja,1,0.0,0.0,Negative,12,1,0
Banyakin lagi dong diskon buat member 😊,5,0.0,0.0,Positive,7,1,0
sertelah upgrade tidak bs dibuka promo membernya,1,0.0,0.0,Negative,7,0,0
"Daftar lg, no hp sdh terdaftar, tlg dibantu",1,0.0,0.0,Negative,8,1,2
"Setelah diperbarui jadi error parah, malah lebih oke yg pertama2. Bukannya jadi mudah malah lebih rumit. Masa kalah dg apk supermarket sebelah.",1,0.0,0.0,Negative,22,3,4
Koneksi agak lambat,4,0.0,0.0,Positive,3,1,0
"Dalam 1 bulan masa suruh upgrade 3 x mana nda bisa login lagi..🤦 pingin uninstal saja rasanya,bikin pusing.",1,0.0,0.0,Negative,18,1,4
Akun suami saya ssh login setelah update,3,0.0,0.0,Neutral,7,1,0
Perasaan minta update trs. Baru Minggu kmrn di-update masa skr minta lagi. Trs tbtb aplikasi suka keluar sendiri. Aneh bgt. Udh gt seharusnya ada member bisa dpt point' dan point' bisa ditukerin kaya di Alfa. Tp ini mah gak ada sama sekali,1,0.0,0.0,Negative,42,8,8
Habis di update malah loading aja . 😌,4,0.0,0.0,Positive,8,1,1
"Update aplikasi di November 2022 justru membuat penggunaan semakin lama, kurang efisien, dan membutuhkan banyak data. Kecepatan dan performa aplikasi lebih buruk dibandingkan sebelumnya.",2,0.0,0.0,Negative,24,3,4
Belanja lebih hemat,5,0.0,0.0,Positive,3,1,0
Belanja di Superindo menyenagkan dg harga yg selalu banyak diskon.. tingkatkan terus..,4,0.0,0.0,Positive,12,2,4
Banyak kemudahan2 & harga yang kompetitive.,5,0.0,0.0,Positive,6,1,2
Selalu mantengin harga promo,5,0.0,0.0,Positive,4,1,0
"Di satu Tempat. SUPERINDO, Semua kebutuhan tersedia. Kwalitasnya super👍👍",5,0.0,0.0,Positive,9,13,3
Sangat membantu,5,0.0,0.0,Positive,2,1,0
Banyak promo nya aku suka belanja di superindo,5,0.0,0.0,Positive,8,1,0
"Sy senang belanja di Super Indo, Krn murah, tmp strategis, mudah dijakau dan nyaman.",5,0.3333333333333333,0.6666666666666666,Positive,14,4,4
Ok,5,0.5,0.5,Positive,1,1,0
Di update malah gabisa login gimana ini,1,0.0,0.0,Negative,7,1,0
Lebih banyak disconnya,5,0.0,0.0,Positive,3,1,0
Sebenarnya infonya bagus tapi masalahnya hp saya memori full gak bisa update 😥😥.terpaksa saya harus hilangkan aplikasi saya jika gak bisa saya buka,5,0.35,0.55,Positive,23,1,1
tiga aja dulu yaa,3,0.0,0.0,Neutral,4,0,0
Nice,5,0.6,1.0,Positive,1,1,0
Aplikasinya semenjak di update jadi lemot. Lebih nyaman versi yg lama,3,0.0,0.0,Neutral,11,2,1
Sangat mwmbantu sekali untuk infirmasi produk produk buat keperluan sehari hari serta dengan harga yang terjangkau,5,0.0,0.0,Positive,16,1,0
Ok,5,0.5,0.5,Positive,1,1,0
Sangat memuaskan,5,0.0,0.0,Positive,2,1,0
Sadis,5,0.0,0.0,Positive,1,1,0
Ok,5,0.5,0.5,Positive,1,1,0
"Tiba"" Keanggotaan member sy hilang , pas buka aplikasi Superindo ini",1,0.0,0.0,Negative,11,3,2
Kmren pembaruan di pakek ga bisa..padahal promo harus pakek member,2,0.0,0.0,Negative,10,1,2
"Bagus banget,,,",5,0.0,0.0,Positive,2,1,3
Baik,5,0.0,0.0,Positive,1,1,0
Eror,1,0.0,0.0,Negative,1,1,0
Males deh di suruh daftar ulang karena member yg lama sdh tdk berlaku lagi di suruh daftar pkai data yg lama masa tdk bisa masuk2 kan Aneh,5,0.0,0.0,Positive,27,2,0
"Alhamdulillah SDH bisa setelah pusing hbs update g bisa2 Msk,dicoba besok hrnya bisa,mksh Superindo,udh t ganti bintangnya 🙏👍",5,0.0,0.0,Positive,18,6,3
"Awalnya kesel karena gak bisa bisa masuk ke akun sendiri setelah update. Setelah pencet lupa password terus diganti, baru bisa masuk....saran sih, mending dikasih tau gitu aja, daripada disuruh masukkin data lama tapi gak bisa bisa...banyak yg masih bingung make sistem yg baru, min",4,0.0,0.0,Positive,44,2,12
👍,5,0.0,0.0,Positive,1,0,0
Ga bisa masuk,2,0.0,0.0,Negative,3,1,0
Ok,4,0.5,0.5,Positive,1,1,0
"Bagusan yg versi lama, sekarang bentar2 harus update",1,0.0,0.0,Negative,8,1,1
"Bagus Baik, Bermanfaat",5,0.0,0.0,Positive,3,3,1
Ok,5,0.5,0.5,Positive,1,1,0
see w aaa,4,0.0,0.0,Positive,3,0,0
"Memfasilitasi kebutuhan sehari-hari,semua lengkap & harga yang terjangkau serta banyak discount,itu yang disukai oleh ibu-ibu",5,0.0,0.0,Positive,15,1,5
Bagus,5,0.0,0.0,Positive,1,1,0
"Aku suka menggunakan member mysuperindo ini, ada produk yang sedang promo tapi dengan member bisa lebih murah lagi dari promo, luar biasa 😊",5,0.0,0.0,Positive,23,1,2
Okkkk,5,0.0,0.0,Positive,1,1,0
"Dengan adanya aplikasi ini, sangat membantu saya untuk tau promo promo dari super indo. Thanks",5,0.26666666666666666,0.43333333333333335,Positive,15,2,2
Lebih simple yg lama,2,0.0,0.35714285714285715,Negative,4,1,0
"Aplikasi lama lebih mudah digunakan. Yg sekarang rumit, disuruh perbaharui melulu, susah dibuka",1,0.0,0.0,Negative,13,2,3
"Malah ga bisa log in, setiap mau buka aplikasi disuruh up date. Gimana sih aplikasinya!!!!!",1,0.0,0.0,Negative,15,2,7
"Menurut saya lebih bagus yg versi kemarin,sebelum diperbaharui. Lebih mudah buat ibu²",4,0.0,0.0,Positive,12,2,2
"Versi terbaru kok jd jelek , jd sering pembaharuan, males bgt",1,0.0,0.0,Negative,11,1,2
Ini aplikasi kenapa sich selalu minta diperbaharui terus 😂,2,0.0,0.0,Negative,9,1,0
Banyak promo keren,5,0.0,0.0,Positive,3,1,0
Update terus,2,0.0,0.0,Negative,2,1,0
👍👍👍,5,0.0,0.0,Positive,1,0,0
Sangat puas belanja my super indo banyak promo senang sekali jadi pelangan pasti nya,5,0.3333333333333333,0.6666666666666666,Positive,14,1,0
Great app!!,5,1.0,0.75,Positive,2,1,2
Berguna untuk update barang promo,5,0.0,0.0,Positive,5,1,0
Sangat terbantu dengan app ini ... Belanja jd makin irit krn promo²nya kesukaan emak². Apalagi kl lg ada promo minyak goreng mamak 😍😍😍😍😍 Trimakasih my super indo,5,0.3333333333333333,0.6666666666666666,Positive,27,4,4
Good,5,0.7,0.6000000000000001,Positive,1,1,0
"Sudah update , mau login pake email yg terdaftar katanya sudah terdaftar tapi ga bisa login",2,0.0,0.0,Negative,16,1,1
Sangat membantu untuk checklis dan update kebutuhan harian,5,0.0,0.0,Positive,8,1,0
Sangat membantu untuk info info yg lagi promo setiap Minggu dan katalog yg terbaru,5,0.0,0.0,Positive,14,2,0
👍,4,0.0,0.0,Positive,1,0,0
Ok,5,0.5,0.5,Positive,1,1,0
Mantap,5,0.0,0.0,Positive,1,1,0
Suka sekali belanja klo pas byk promo,5,0.0,0.0,Positive,7,1,0
Error trs,1,0.0,0.0,Negative,2,1,0
Diupdate malah tambah ribet,1,0.0,0.0,Negative,4,1,0
Belanja lebih dekat lebih mudah dan lebih murah,5,0.0,0.0,Positive,8,1,0
Kasih bintang 1. AJA. Makin ke SINI MSI NYA BIKIN BINGUNG KE PELANGGAN. DAN BIKIN HABIS TERSEDOT KUOTA. SETIAP MAU BUKA APLIKASI KUDU UPDATE LAGI. TOLONG DONG DIPERBAIKI LAGI SISTEMNYA. Kalua bisa kasih POIN BELANJA. SETIAP BELANJA 500 RB. KASIH POIN 10 ATAU 50 POIN. DAN POIN ITU MENJADI RUPIAH JIKA DIKUMPULKAN. DAN POIN ITU NNTI BISA DIBELANJAKAN BARANG 365 SUPER INDO. INI HANYA MASUK AN SAJA. TERIMA KASIH.,1,0.3333333333333333,0.6666666666666666,Negative,69,289,13
Bagus aplikasi sebelumnya.. kl skrg ribet .mau login aja dsruh update lgi. Gak bagus aplikasi skrg.lemot,1,0.0,0.0,Negative,16,2,5
Di perbaharui kok ga bisa d buka apk nya ::((,2,-0.75,1.0,Negative,10,1,4
Member update versi terbaru nya malah semakin ribet dan lemot,2,0.0,0.0,Negative,10,1,0
"Nggak bisa login.""email anda sudah terdaftar di aplikasi my superindo sebelumnya"".. nama nya ligin ya pasti pakai email yg sudah terdaftar. Buruk aplikasi nya jadi nggak bisa pakai promo nya lagi. Apa memang sengaja ya Biar nggak bisa pakai promo??",1,0.0,0.0,Negative,40,4,9
Pslayanan baik Hargaasih bersaing,3,0.0,0.0,Neutral,4,2,0
ribet,1,0.0,0.0,Negative,1,0,0
Lumayan baik layoutnya,4,0.0,0.0,Positive,3,1,0
Sangat membantu setiap belanja,5,0.0,0.0,Positive,4,1,0
Ikut member byk diskon & pelayanan bagus,1,0.0,0.0,Negative,7,1,1
Yang sekarang minta update terus mau masuk aplikasi. Belum ada satu minggu dari update terbaru sudah minta update lagi. Yah boncos pakai pulsa update aplikasi melulu mah,2,0.0,0.0,Negative,27,3,2
"Kalau habis update, selalu harus login lagi",3,0.0,0.0,Neutral,7,1,1
"the best, recomended banget",5,1.0,0.3,Positive,4,0,1
Pembaharuan mlulu,1,0.0,0.0,Negative,2,1,0
"dari sekian banyak supermarket, cuman Superindo yang bikin saya mau jadi member",4,0.0,0.0,Positive,12,1,1
Bagus,5,0.0,0.0,Positive,1,1,0
"Kok katalognya ga ada? Tampilannya juga ga enak, ngapain kolom resep dibikin banyak, justru yg penting itu promo korannya 😔",3,0.0,0.0,Neutral,20,2,3
"Aplikasi yang sangat menarik untuk berbelanja, memiliki banyak keuntungan sesuai kebutuhan, mulai dari undian berhadiah, extra diskon, gratis kupon belanja dan bisa tebus murah khusus member. Sangat recommended untuk kemudahan dan pengalaman berbelanja.",5,0.0,0.1,Positive,33,2,6
Bersih dan murah,5,0.0,0.0,Positive,3,1,0
Login ga bisa email password salah. Aneh sekali entah lah perbaiki,1,0.0,0.0,Negative,11,2,1
Super lemot meskipun jaringan stabil,1,0.3333333333333333,0.6666666666666666,Negative,5,1,0
Banyak promonya jd sering belanja disini deh sip,5,0.0,0.0,Positive,8,1,0
"Tuntunan up grade aplikasi tidak jelas, tidak bisa dilakukan dengan mudah, akhirnya hanya keluar ""anda sudah terdaftar di my super indo, silahkan cek email"". Apa sudah up graded? Saran : langsung buat sekali klik aja dan otomatis sistem super indo yang kerja mengup grade, tim IT super indo yang lebih kreatif, jangan mempersulit pelanggan.",1,0.3333333333333333,0.6666666666666666,Negative,54,5,11
Lebih mueah pake member my superindo,4,0.0,0.0,Positive,6,1,0
Ga bisa di buka sama skali aplikasinya,1,0.0,0.0,Negative,7,1,0
Mending versi yg lama liat katalog gak ribet.drpd ga bs d pake mending d hapus aja dr googlestore,1,0.0,0.0,Negative,18,1,1
Udh bs masuk pake google chrome,5,0.0,0.0,Positive,6,1,0
"Setelah diperbarui.. hmm lebih suka tampilan yg lama,yg baru kurang menarik dan kurang simpel",3,0.0,0.0,Neutral,14,1,3
Tidak bisa login Minta ganti password tp tetep gak bisa Udah lama kek gini. Gak ada perbaikan Akhirnya belanja selalu gak pake member Kasirnya di tanya gak tau juga Harus gimana ini. Gak ada penjelasan dan perbaikan,1,0.0,0.0,Negative,37,8,2
"terlalu kebanyakan update, pas mau pake diminta update terus, karna kelamaan di mesin kasir, jadi ga kepake aplikasi nya, gabut banget ☹️👎",1,0.0,0.0,Negative,22,0,4
"Gabisa login, masukin gmail pas di verify eror 404, giliran buka apk nya gmail belum terdaftar, nyoba daftar pake gmail yg sama katanya sudah terdaftar, sebenarnya udah apa belum, tolong dibantu, saya sudah mencoba menghubungi di email. Mohon dibalas. Terimakasih.",2,0.0,0.0,Negative,40,3,9
malah bikin ribet... enakan yg kemaren,1,0.0,0.0,Negative,6,0,3
Keren,5,0.0,0.0,Positive,1,1,0
"kenapa log out sendiri anj mana lupa pasword lama asw jadi gabisa pake member, aplikasi kocak",1,0.0,0.0,Negative,16,0,1
"Diupdate malah semakin membingungkan.. harus login pakai email gag bisa, daftar malah no hp sdh terdaftar Sebelumnya lancar2 saja,",1,0.0,0.0,Negative,19,2,4
layanannya terbaik,5,0.0,0.0,Positive,2,0,0
Kenpa setelah diperbarui malah gak bisa dibuka ???,1,0.0,0.0,Negative,8,1,3
Ga bisa login gimana ini aplikasinya udah terkirim ke email tapi ga bisa verifikasi...,1,0.0,0.0,Negative,14,1,3
"Sebelum update, aplikasinya baik2 saja, lancar, smnjak di update dibuka saja tdk bs, selalu mnta log in, error terus, tdk prlu update kalo bikin pusing",1,0.0,0.0,Negative,25,1,6
Tolong perbaiki aplikasinya. Masa ia tiap mau nuka aplikasi harus login mulu. Mana pas mau login nya kadang eror pula.,2,0.0,0.0,Negative,20,3,3
Stlah di update malah ga bs digunakan. Minta regiatrasi tp ga bs masuk....,1,0.0,0.0,Negative,13,2,5
Promonya kurang banyak,4,0.0,0.0,Positive,3,1,0
mantap,5,0.0,0.0,Positive,1,0,0
Knpaa hbs d update malah gk bisa d buka sama sekali??😥,1,0.0,0.0,Negative,11,1,2
Ak,5,0.0,0.0,Positive,1,1,0
Setelah update malah makin erorr.. Sudah bisa lohin gak bisa update profile. Dicoba logout untuk ganti password (kata mbak kasir) malah sekarang gak bisa login... Tim aplikasi nya tolong donk...diperbaiki...,1,0.0,0.0,Negative,30,4,14
My Superindo member tidak bisa di buka.,1,0.0,0.0,Negative,7,2,1
"Kenapa g bisa login lagi, kemarin mau di update sama karyawan superindo tapi tidak bisa kemudian dihapus trus download lagi, sampe sekarang tidak bisa login lagi. Apakah ada masukan agar bisa masuk lagi? Sayang sekali kalo ada promo saya tidak bisa menunjukkan atau memgaktifkan member saya",2,0.0,0.0,Negative,46,3,4
Semenjak diupdate jadi ga bisa dibuka nih aplikasi udah login berkali2 ga bisa juga,2,0.0,0.0,Negative,14,1,0
"lemot sekarang aplikasi nya,",2,0.0,0.0,Negative,4,0,1
Tiba2 logout sendri Disuruh login tpi gbsa2.. Gak ada kejelasan..cuma detik waktu aja yg jalan.. Tolong ak mau belanja jdingbsa scane barcode promo2 produk.. Tolong secepatnya diperbaiki,2,0.0,0.0,Negative,27,5,8
"Waktu belanja ditanya member tris kata mb kasir auruh update krn tgl 14 Desember yg lama udh gk dipake lanjut update tampilannya mlh bagis yg lama udah gtu mw liat promo koran nya di klik gambar gk keluar2 blank putih aja gtu,mungkin hp aq yg trouble udh coba di reset ulang dll hidup in sama aja gtu males bngt pgn liag promo nya apa2 mlah susah enak kan yg lama gmn min nyesel deh gw update",1,-0.1,0.1,Negative,76,2,1
Aplikasi tidak bisa dibuka. Sayang sekali mysuperindo telah berhenti😤😩gmn solusinya Sudah download ulang tetap tidak bisa,4,0.0,0.0,Positive,16,3,1
Okay,5,0.5,0.5,Positive,1,1,0
"Versi terbarunya ga banget tolonggg 😩 jujur bingung bgt pakenya, lebih enak versi sebelumnya gak berat, jelas promonya, cepet juga update promo tiap hari Senin, Kamis, Jumat. Yang sekarang tuh ampun deh bingung tiap di klik banner nya masuknya ke weekly brosur terus, mau cari update promo Senin-Kamis sama JSM tuh susah... Promo khusus membernya juga dikit bgt ga kaya kemaren2 bisa di activate banyak, duh tolong donggg jd sulit bgt ini pakenya huhuhu saya seminggu bisa 3x ke superindo padahal :(",2,-0.525,0.8,Negative,82,11,14
Baik,5,0.0,0.0,Positive,1,1,0
Superindo bener2 super promo banjir promonya...😍 Dekat rumah lagi...,5,0.3333333333333333,0.6666666666666666,Positive,9,2,6
Superindo gk ada duanya dimana mana ramai dg pengunjung . Apalagi dideket rumah saya kel.Durenjaya .(permata bekasi2) gk ada matinya Dan paling seru setiap hari ada promo lumayan Juma'at..Sabtu..Minggu..sellau ditunggu ...teytama kayak sy ibu RT. Sukses Suoerindo dh promo2nya ...kasirnya jh baik2 ...☝️,5,0.0,0.0,Positive,43,11,22
"Payah, loginnya ribeeettt, udah di depan kasir tiba² aplikasi logout!",2,0.0,0.0,Negative,10,1,3
ok,5,0.5,0.5,Positive,1,0,0
"ANEHHHHHH,tiba nga bisa masuk, rugi ya kalo belanja pakai member?",1,0.0,0.0,Negative,10,9,3
"Gak bs login, tiap mau login masukkan email....diminta resend password email gk terdaftar, mau daftar baru no hp sudah terdaftar, apa2an sih nih aplikasi, ngupdate mlah bkin gk bs login",2,0.0,0.0,Negative,30,1,8
pembaharuan app yg menyulitkan n app lebih baik yg lama..,1,0.0,0.0,Negative,10,0,2
Niat update apa nggak?,1,0.0,0.0,Negative,4,1,1
Membantu sekali pas cari promo :),5,0.5,1.0,Positive,6,1,2
Pernah belanja tercatat 2 x tapi cepat diperbaiki,5,0.0,0.0,Positive,8,1,0
"Sistem g bagus..g semua bisa masuk otomatis..merugikan customer,",1,0.0,0.0,Negative,8,1,5
Wow amazing,5,0.35000000000000003,0.95,Positive,2,1,0
Kok saya ga bisa login padahal sudah ganti sandi. Tolong developer untuk solusinya,1,0.0,0.0,Negative,13,2,1
Banyak keuntungan,5,0.0,0.0,Positive,2,1,0
Ko di aplikasi saya gak ada my card ya?,2,0.0,0.0,Negative,9,1,1
"Ribet bgt sumpah !, member sy sdh bertahun2, kl ini suruh update, pwd sama email sama, tapi g bs masuk.. ada countdown y gak jelas spy bs ngulang.. ngabis2in waktu aja. Fired aja yg bikin aplikasi, lbh baik yg model lama.. simple, g ribet",1,0.0,0.35714285714285715,Negative,44,2,14
"My superindo bikin capek knp pake hrs diperbaharui lg, bkn mempermudah tp mempersulit konsumen",1,0.0,0.0,Negative,14,1,1
tiap 3 atau 4 hari selalu up date promo,5,0.0,0.0,Positive,9,0,0
Setelah di perbarui mlh nggak bs dibuka,3,0.0,0.0,Neutral,7,1,0
1.Yang pasti bikin menarik parkir gratis. Tempat parkir cukup luas. 2.Tempat di pinggir jln raya. 3.Suasana tenang saat belanja. 4.Hampir semua kebutuhan rumah tangga. Ada dan lengkap. 5.Semua Pegawai cukup ramah. 6.Banyak discount cukup menarik.,5,0.0,0.0,Positive,35,9,14
"Suruh register ulang tapi tetep gak bisa, payah !!!",1,0.0,0.0,Negative,9,1,4
Banyak promo,5,0.0,0.0,Positive,2,1,0
Bis update aplikasi makin SUCK ga bisa login pdhl email n sandi betul uda gtu kt ny tunggu notif d email pdhl nggaa ad..YANG BENER AJALAH SUPERINDO,1,0.0,0.0,Negative,27,29,2
Aplikasinya lebih bagus dan jelas aplikasi dulu yang ini tidak bagus,1,0.0,0.0,Negative,11,1,0
Belanja di Superindo antapani buat sy menyenangkan.. Srg ada disc n dekat dg rumah.. Gratis parkir..komplit lagi.. 👍👍❤️,5,0.0,0.0,Positive,18,4,8
Setelah Di update Malah registrasi susah pula Login pakai FB juga tidak bisa,1,0.0,0.0,Negative,13,6,0
"Login tdk bisa. Buat akun baru, notif email sdh terdaftar. Forgot password link tdk bisa dibuka. Kemudahannya ada dimana ya ?",1,0.0,0.0,Negative,21,4,5
Error' Mulu mau dipake belanja malah kaga bisa kebuka,1,0.0,0.0,Negative,9,2,1
Lumayan membantu utk liat promo,5,0.0,0.0,Positive,5,1,0
Sangat membantu,5,0.0,0.0,Positive,2,1,0
"Aplikasi aneh, tetiba suruh login lagi Padahal dah jadi anggota lama dan gak logout, tapi login gak bisa2 email salah lah blablabla, coba login pakai FB tetap gak bisa, menyebabkan",1,0.0,0.0,Negative,30,4,4
Habis update versi terbaru malah nggak bisa dibuka 😤,1,0.0,0.0,Negative,9,1,0
"Saya perbarui aplikasi tidak bisa ,berkali kali minta pembaharuan lagi",4,0.0,0.0,Positive,10,1,1
"Jd ribet,lbh simple yg sebelumnya",1,0.0,0.35714285714285715,Negative,5,1,1
Kenapa tidak bisa d buka,1,0.0,0.0,Negative,5,1,0
Abs update malah gak bs login.. Mau login aja timer nya sampe 5 menit.. Payaaahhh,1,0.0,0.0,Negative,15,3,4
Mantap,5,0.0,0.0,Positive,1,1,0
"Lah mau log in ga bs hrs pke alamat email, dblg tdk terdaftar terus.. Knp ga ad pilihan log in pke no HP, sign up aj ga bs dblg no hp sudah terdaftar jd ga jelas ini aplikasi",1,0.0,0.0,Negative,38,4,4
Baik,5,0.0,0.0,Positive,1,1,0
Sangat membantu dalam berbelanja,5,0.0,0.0,Positive,4,1,0
"Setelah update malah ga bisa login, padahal udah verifiiasi email dari link yg disediakan.",1,0.0,0.0,Negative,14,1,2
Gak bisa masuk meski sdh dicoba lupa password,2,0.0,0.0,Negative,8,1,0
Cepat dan pelayanan baik,5,0.0,0.0,Positive,4,1,0
Cukup baik,4,0.0,0.0,Positive,2,1,0
"Minta up date terus, habis di update malah log out sendiri",1,0.0,0.0,Negative,11,1,1
Sangat jelek setelah di perbaharui payah,1,0.0,0.0,Negative,6,1,0
"Superindo pelayanan sdh bagus,promonya lebih banyak lagi dong",5,0.0,0.0,Positive,8,1,1
Signal sering putus putus,4,0.0,0.0,Positive,4,1,0
Suka belanja di Superindo tempatnya nyaman dan menyenangkan,5,0.0,0.0,Positive,8,2,0
Alhamdulillah..aplikasi membantu keuangan belanja,5,0.0,0.0,Positive,4,1,2
Gak bisa di buka susah sangat,1,0.0,0.0,Negative,6,1,0
Mantullll.. Banyakin lg promo nya 🥰🥰🥰,5,0.0,0.0,Positive,6,2,2
Aplikasi d perbaharui namun mempersulit member. Member tidak bisa login bahkan daftarpun tidak bisa.,1,0.0,0.0,Negative,14,2,2
Dpt hrg bed utk barang tertentu,5,0.0,0.0,Positive,6,1,0
Adanya aplikasi ini sgt membantu update brg2 yg lg promo.,5,0.0,0.0,Positive,10,1,1
"Habis di update ternyata gak bisa di buka pas login, padahal email dan password sudah benar. Saya reset password pun juga tetep gak bisa di buka. Dan ternyata bukan akun sy aja yg bermasalah. Semoga cepat di perbaiki!",1,0.0,0.0,Negative,38,4,5
"Enak belanja di superindo,murah banyak diskon..",5,0.0,0.0,Positive,6,1,3
"Aplikasi sungguh abal2, amatiran dan tdk layak untuk di instal",1,0.0,0.0,Negative,10,1,1
Disuruh update tp setelah di update mlh ga bisa buat login.. hadeeehh menyesal,1,0.0,0.0,Negative,13,1,2
Aplikasi jaman batu. Kmren2 lemot ini makin lemot setelah diupdate,1,0.0,0.0,Negative,10,2,1
"Diminta update sama kasir superindo, aplikasi baru tdk bisa untuk login, email tidak terdaftar, bikin akun baru nomor sudah terdaftar.",1,0.0,0.0,Negative,20,1,4
Setelah update...susah login...begitu akhirnya bisa login...hrs hubungkan dgn no kartu member...lah kartunya g pernah punya...selama ini pakai app aja...siapa yg hafal 12 no kartu?????kl belum siap utk perubahan sistem...y g usah...,1,0.0,0.0,Negative,31,1,29
"Masih mending versi lama. Sekarang tidak bisa digunakan, tiba tiba keluar sendiri.",1,0.0,0.0,Negative,12,2,3
"Saya pake aplikasi ini udh mau 2 tahun, jujur sebelum diupdate tgl 16 kmrin Lancar2 aja. Setelah di update gK bisa masuk, mesti verifikasi trs. Setelah verifikasipun ttep aja gak bisa masuk. Tolong dong superindo diperbaikin Aplikasinya.",1,0.0,0.0,Negative,37,7,6
Susah log in. Aplikasi minta di update tp setelah di update malah nda bs masuk. Aplikasi nya payahh 😩,1,0.0,0.0,Negative,19,3,2
Full banyak diskon promonya,5,0.35,0.55,Positive,4,1,0
Mantap,5,0.0,0.0,Positive,1,1,0
Bagusan aplikasi yg dulu. Mau buka suruh update mulu.,1,0.0,0.0,Negative,9,2,2
"Parah sih ini, disuruh update tapi sekalinya update ga bisa login email salah terus. Daftar ulang pun ga bisa nomor telpon sudah digunakan. Haduuh",1,0.0,0.0,Negative,24,3,3
"Kenapa aplikasi Superindo slalu begini tau2 hilang ??.disuruh update tp begitu di login gk bisa2, tolong bikin aplikasi jangan nyusahin gini dong",1,0.0,0.0,Negative,22,2,4
"Bagus sih bisa tau promo, tambahn fitur dong , belanja dpet poin klo membeer",3,0.0,0.0,Neutral,14,1,2
setelah update malah gabisa log in. ga jelas,1,0.0,0.0,Negative,8,0,1
Menyenangkn,5,0.0,0.0,Positive,1,1,0
"Kenapa aplikasinya minta update terus ya, terakhir update tgl 8 november.. Sekarang minta update lg tgl 17 november.. Proses update nya lama bgt ga jalan2.. apa lagi error aplikasinya? Mau belanja malah ga bisa kebuka aplikasinya.. Ga biasanya ky gini, dulu ga pake update2 juga mudah digunakan aplikasinya. Sekarang malah suka ke logout sendiri dn minta update terus 😏🙄😌🤨🤔",2,0.0,0.0,Negative,59,6,12
Bagus,5,0.0,0.0,Positive,1,1,0
Bagus2 barangnya dan.murah,5,0.0,0.0,Positive,3,1,1
Jelek,1,0.0,0.0,Negative,1,1,0
"Kecewa, knp jadi tidak bisa log in lg , semua data sdh sesuai, tp tetap aja nggak bisa.",1,0.0,0.0,Negative,18,1,4
"Boro2 update install baru aja aplikasi ini aneh, baru daftar pake alamat email giliran mau login katanya alamat email salah",1,0.0,0.0,Negative,20,1,1
Sangat membantu,5,0.0,0.0,Positive,2,1,0
"Speclesss nggak bs ngomong, ada aplikasi kaya begini",1,0.0,0.0,Negative,8,1,1
Semua ok,5,0.5,0.5,Positive,2,1,0
Keuntungan banyak,5,0.0,0.0,Positive,2,1,0
"Bagus,, dapat diskon lumayan Tapi kadang susah buat update",5,0.0,0.0,Positive,9,2,2
Sampai hari ini tidak bisa dibuka,2,0.0,0.0,Negative,6,1,0
Aplikasi keren. Promonya melimpah ruah 👍,5,0.0,0.0,Positive,6,2,1
aplikasi nya bagus bingitt,5,0.0,0.0,Positive,4,0,0
Mantap ga ada kata kata lain lagi,5,0.0,0.0,Positive,7,1,0
